time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-1.2793471651820139,-0.3663654658841136,4.593008308278344,6.176066061712778,0.17395393137303028,0.0,-1.9892996491773223,-0.8100621332630833,3.9638243810264915,-0.05151989868576245,0.031621819031564136,0.0,492.0715296203376,491.74266150403514,490.5197590407099,491.05311052562297
2.1600000000000015,-1.40215828955028,-0.41704161101413856,4.832294407338365,6.173270154427179,0.17592301675577726,0.0,-2.1045849158296397,-0.8793911337264966,4.012015695148411,-0.03823025384736111,0.035108840749641976,0.0,443.39505018804687,443.68187320149207,440.93576205727874,442.0310384291122
2.2200000000000015,-1.5321964069035012,-0.4720908231306269,5.075915272479191,6.170748712494497,0.17794378535825572,0.0,-2.2301946750636747,-0.9557759087028105,4.108116618002167,-0.05095945777306143,0.030656134011020034,0.0,458.32975072380384,457.9761090587988,459.3309763083417,458.3193580811475
2.2800000000000016,-1.6699582608449923,-0.531862439955772,5.326031641453159,6.1683451892034284,0.18000505884763207,0.0,-2.3620214786905223,-1.0368287533680942,4.228410185436177,-0.024220366458146243,0.040879089959868664,0.0,467.0593541204976,467.85647788528746,465.8006482981682,467.8863277617404
2.3400000000000016,-1.8158287538512268,-0.5966329983172081,5.584116671151437,6.1667134637371355,0.18205905069733141,0.0,-2.5005063540299637,-1.1222788019075631,4.373611919235142,-0.033930277328468705,0.015633436339639786,0.0,477.7413637026037,475.81271230884215,475.83590146861246,475.0917818075267
2.4000000000000017,-1.969812448124104,-0.6664130633927906,5.849562411979376,6.165127504186206,0.18273102484370884,0.0,-2.632334014748062,-1.203850910323339,4.4739667737330615,-0.014564588002129678,0.0003973144018405471,0.0,464.66295171718315,463.4667370651999,463.36401553636654,464.88393517337556
2.4600000000000017,-2.1316304211160895,-0.7410548749066436,6.120479584562237,6.1639692959389425,0.1828270316061218,0.0,-2.7615911089093337,-1.2842661288188304,4.556087145450205,-0.031043199007703644,0.00390345908882337,0.0,459.4884006415763,459.7662757787951,460.3853832366477,459.0795565555867
2.520000000000002,-2.300726721469737,-0.8202320470523727,6.393655425344076,6.161706042285736,0.18291210285944004,0.0,-2.8750289801288265,-1.3551496214620513,4.5496261638144375,-0.05645188612707279,-0.004085652062368614,0.0,433.17473207222963,432.50225691229696,432.8972664294673,430.7526796481872
2.580000000000002,-2.4770511351056625,-0.9039763105999155,6.668606413656618,6.1585565348359275,0.182684689247834,0.0,-3.0024362780594296,-1.4366047967945985,4.6149175272522225,-0.0455624849712755,-0.0032057915617464115,0.0,455.7180850934496,455.78849262623066,455.51722742130715,456.3855704666983
2.640000000000002,-2.661305428770636,-0.9928539018448689,6.948917259567506,6.155870207351496,0.1831474756712037,0.0,-3.1393613357367225,-1.5261971127275757,4.728046002227843,-0.04323693974391723,0.023574926430357176,0.0,470.44337004698554,472.5127032328734,471.7960652027542,471.97458551015467
2.700000000000002,-2.853814892014325,-1.0871705074057998,7.236032741172994,6.153525177628536,0.18453847198361117,0.0,-3.277727467005858,-1.6178720657960552,4.841678997356685,-0.031858446555220826,0.02238831499002569,0.0,473.1347850736176,473.0434160144953,473.2278838777747,474.10237728758204
2.760000000000002,-3.0544808129684315,-1.1869037391649204,7.528918823335234,6.15147050515052,0.1863078610168012,0.0,-3.411285203895353,-1.7067112467936831,4.920548785752635,-0.039502604926793944,0.0408504599167434,0.0,463.56437304044226,465.0133069521168,464.6963507809809,464.0962132088925
2.820000000000002,-3.2626979387671406,-1.2916506825339336,7.823784535713107,6.149005064699651,0.18838328569971363,0.0,-3.529557158189463,-1.7850620482553854,4.9080818108032895,-0.04447166824619869,0.017548678110429712,0.0,437.34201649474545,435.3969786803692,436.98656360238436,436.57114421484823
2.880000000000002,-3.478351187869036,-1.4013485733747408,8.11937484186179,6.14609793206059,0.18970498351172882,0.0,-3.659034909689527,-1.8717639131626704,4.944469063067035,-0.05791662932669093,0.02974679297954249,0.0,452.43356549485145,453.41479178106147,453.3455401346998,452.26229164607935
